ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
PAK,Punjab including Islamabad (ICT),1285567,Antenatal care provider: Nurse/midwife,3,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWNRS,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666951,Antenatal care provider: Nurse/midwife,1.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWNRS,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256195,Antenatal care provider: Nurse/midwife,1.7,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWNRS,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506523,Antenatal care provider: Nurse/midwife,0.8,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWNRS,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914565,Antenatal care provider: Nurse/midwife,0.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWNRS,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260096,Antenatal care provider: Nurse/midwife,1.4,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWNRS,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396776,Antenatal care provider: Nurse/midwife,1,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NRS,83363020,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWNRS,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018086,Antenatal care provider: Other health worker,1.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWOHW,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285552,Antenatal care provider: Other health worker,1.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWOHW,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666940,Antenatal care provider: Other health worker,0.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWOHW,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256187,Antenatal care provider: Other health worker,0.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWOHW,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506507,Antenatal care provider: Other health worker,1.7,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWOHW,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914558,Antenatal care provider: Other health worker,1.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWOHW,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260086,Antenatal care provider: Other health worker,13.7,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWOHW,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396771,Antenatal care provider: Other health worker,16.8,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OHW,83363050,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWOHW,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018087,Antenatal care provider: Traditional birth attendant,1.5,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWTBA,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285556,Antenatal care provider: Traditional birth attendant,1.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWTBA,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666941,Antenatal care provider: Traditional birth attendant,5.1,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWTBA,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256191,Antenatal care provider: Traditional birth attendant,4.8,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWTBA,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506508,Antenatal care provider: Traditional birth attendant,0.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWTBA,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914559,Antenatal care provider: Traditional birth attendant,0.5,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWTBA,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260087,Antenatal care provider: Traditional birth attendant,9.2,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWTBA,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396772,Antenatal care provider: Traditional birth attendant,11.7,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TBA,83363070,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWTBA,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018089,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWOTH,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285558,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWOTH,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666943,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWOTH,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256179,Antenatal care provider: Other,0.1,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWOTH,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506510,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWOTH,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914561,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWOTH,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260089,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWOTH,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396774,Antenatal care provider: Other,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_OTH,83363080,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWOTH,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018252,Antenatal care provider: Missing ,0.7,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWMIS,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285568,Antenatal care provider: Missing ,0.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWMIS,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666952,Antenatal care provider: Missing ,0.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWMIS,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256211,Antenatal care provider: Missing ,0.8,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWMIS,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506524,Antenatal care provider: Missing ,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWMIS,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914566,Antenatal care provider: Missing ,0,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWMIS,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260098,Antenatal care provider: Missing ,0.4,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWMIS,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396777,Antenatal care provider: Missing ,0.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_MIS,83363090,S,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWMIS,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018090,No antenatal care,74.4,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWNON,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285559,No antenatal care,74.3,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWNON,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666944,No antenatal care,48.3,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWNON,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256180,No antenatal care,49.4,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWNON,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506511,No antenatal care,79.3,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWNON,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914562,No antenatal care,80.1,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWNON,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260090,No antenatal care,66.4,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWNON,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396775,No antenatal care,61.8,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NON,83363100,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWNON,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018253,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWTOT,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285569,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWTOT,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666953,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWTOT,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256212,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWTOT,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506525,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWTOT,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914567,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWTOT,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260099,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWTOT,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396791,Antenatal care: Total,100,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_TOT,83363110,T,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWTOT,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2018085,Antenatal care from a skilled provider,21.6,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWSKP,PKDHS1991440001,1990-91,DHS,2064,1129,,
PAK,Punjab including Islamabad (ICT),1285551,Antenatal care from a skilled provider,21.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWSKP,PKDHS1991440001,1990-91,DHS,2441,1355,,
PAK,Sindh,666939,Antenatal care from a skilled provider,45.1,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWSKP,PKDHS1991440003,1990-91,DHS,726,860,,
PAK,Sindh,256184,Antenatal care from a skilled provider,44.3,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWSKP,PKDHS1991440003,1990-91,DHS,894,1066,,
PAK,Khyber Pakhtunkhwa,1506506,Antenatal care from a skilled provider,18.5,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWSKP,PKDHS1991440004,1990-91,DHS,476,866,,
PAK,Khyber Pakhtunkhwa,1914568,Antenatal care from a skilled provider,17.7,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWSKP,PKDHS1991440004,1990-91,DHS,567,1043,,
PAK,Balochistan,260085,Antenatal care from a skilled provider,10.2,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWSKP,PKDHS1991440005,1990-91,DHS,112,439,,
PAK,Balochistan,1396792,Antenatal care from a skilled provider,8.9,1,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_SKP,83363120,I,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWSKP,PKDHS1991440005,1990-91,DHS,159,565,,
PAK,Punjab including Islamabad (ICT),2129659,Number of women with a live birth in the last five (or three) years,2064,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWNUM,PKDHS1991440001,1990-91,DHS,,1129,,
PAK,Punjab including Islamabad (ICT),260093,Number of women with a live birth in the last five (or three) years,2441,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWNUM,PKDHS1991440001,1990-91,DHS,,1355,,
PAK,Sindh,262295,Number of women with a live birth in the last five (or three) years,726,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWNUM,PKDHS1991440003,1990-91,DHS,,860,,
PAK,Sindh,256214,Number of women with a live birth in the last five (or three) years,894,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWNUM,PKDHS1991440003,1990-91,DHS,,1066,,
PAK,Khyber Pakhtunkhwa,1567540,Number of women with a live birth in the last five (or three) years,476,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWNUM,PKDHS1991440004,1990-91,DHS,,866,,
PAK,Khyber Pakhtunkhwa,1914569,Number of women with a live birth in the last five (or three) years,567,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWNUM,PKDHS1991440004,1990-91,DHS,,1043,,
PAK,Balochistan,260092,Number of women with a live birth in the last five (or three) years,112,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWNUM,PKDHS1991440005,1990-91,DHS,,439,,
PAK,Balochistan,258080,Number of women with a live birth in the last five (or three) years,159,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_NUM,83363130,D,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWNUM,PKDHS1991440005,1990-91,DHS,,565,,
PAK,Punjab including Islamabad (ICT),835842,Number of women with a live birth in the last five (or three) years (unweighted),1129,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHANCPWUNW,PKDHS1991440001,1990-91,DHS,2064,,,
PAK,Punjab including Islamabad (ICT),1285570,Number of women with a live birth in the last five (or three) years (unweighted),1355,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440001,1440001,Region,Punjab including Islamabad (ICT),14001,Five years preceding the survey,0,1,RHANCPWUNW,PKDHS1991440001,1990-91,DHS,2441,,,
PAK,Sindh,666954,Number of women with a live birth in the last five (or three) years (unweighted),860,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440003,1440003,Region,Sindh,14000,Three years preceding the survey,0,0,RHANCPWUNW,PKDHS1991440003,1990-91,DHS,726,,,
PAK,Sindh,256227,Number of women with a live birth in the last five (or three) years (unweighted),1066,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440003,1440003,Region,Sindh,14001,Five years preceding the survey,0,1,RHANCPWUNW,PKDHS1991440003,1990-91,DHS,894,,,
PAK,Khyber Pakhtunkhwa,473525,Number of women with a live birth in the last five (or three) years (unweighted),866,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440004,1440004,Region,Khyber Pakhtunkhwa,14000,Three years preceding the survey,0,0,RHANCPWUNW,PKDHS1991440004,1990-91,DHS,476,,,
PAK,Khyber Pakhtunkhwa,260104,Number of women with a live birth in the last five (or three) years (unweighted),1043,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440004,1440004,Region,Khyber Pakhtunkhwa,14001,Five years preceding the survey,0,1,RHANCPWUNW,PKDHS1991440004,1990-91,DHS,567,,,
PAK,Balochistan,260112,Number of women with a live birth in the last five (or three) years (unweighted),439,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440005,1440005,Region,Balochistan,14000,Three years preceding the survey,0,0,RHANCPWUNW,PKDHS1991440005,1990-91,DHS,112,,,
PAK,Balochistan,1396779,Number of women with a live birth in the last five (or three) years (unweighted),565,0,PK,Pakistan,1991,PK1991DHS,RH_ANCP_W_UNW,83363140,U,440005,1440005,Region,Balochistan,14001,Five years preceding the survey,0,1,RHANCPWUNW,PKDHS1991440005,1990-91,DHS,159,,,
PAK,Punjab including Islamabad (ICT),256245,Place of delivery: Public sector,6.7,1,PK,Pakistan,1991,PK1991DHS,RH_DELP_C_PUB,83566010,I,440001,1440001,Region,Punjab including Islamabad (ICT),14000,Three years preceding the survey,0,0,RHDELPCPUB,PKDHS1991440001,1990-91,DHS,2504,1381,,
